iss_date,SESSO,AGE_GROUP,DECEDUTI,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
24/07/2021,M,50-59,3257,364918,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,M,60-69,9498,244890,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,M,70-79,21705,173758,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,M,80-89,27846,104436,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,M,>90,8509,21336,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,M,Non noto,<5,47,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,20-29,<5,<5,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,30-39,<5,<5,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,40-49,<5,<5,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,50-59,<5,<5,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,60-69,<5,<5,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
24/07/2021,Non noto,80-89,<5,7,2021-07-24,2021-07-24,COVID_19_ISS_open_data_2021-07-24_sesso_eta
25/07/2021,F,0-9,6,114256,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,10-19,7,202630,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,20-29,25,254573,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,30-39,96,275496,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,40-49,337,361212,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,50-59,1272,379160,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,60-69,3608,226710,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,70-79,10370,168527,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,80-89,23439,150778,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,>90,16116,66675,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,F,Non noto,<5,52,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,0-9,7,122478,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,10-19,9,221155,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,20-29,44,264937,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,30-39,162,263548,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,40-49,789,328764,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,50-59,3258,365080,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,60-69,9498,244967,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,70-79,21705,173799,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,80-89,27847,104454,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,>90,8509,21344,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,M,Non noto,<5,46,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,20-29,<5,<5,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,30-39,<5,<5,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,40-49,<5,<5,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,50-59,<5,<5,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,60-69,<5,<5,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
25/07/2021,Non noto,80-89,<5,7,2021-07-25,2021-07-25,COVID_19_ISS_open_data_2021-07-25_sesso_eta
26/07/2021,F,0-9,6,114398,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,10-19,7,203254,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,20-29,25,255173,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,30-39,96,275807,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,40-49,338,361532,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,50-59,1272,379449,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,60-69,3611,226826,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,70-79,10371,168580,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,80-89,23443,150823,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,>90,16117,66691,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,F,Non noto,<5,53,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,0-9,7,122622,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,10-19,9,221875,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,20-29,44,265792,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,30-39,162,263954,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,40-49,789,329079,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,50-59,3259,365346,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,60-69,9498,245086,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,70-79,21710,173852,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,80-89,27852,104483,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,>90,8510,21351,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,M,Non noto,<5,47,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,20-29,<5,<5,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,30-39,<5,<5,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,40-49,<5,<5,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,50-59,<5,<5,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,60-69,<5,<5,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
26/07/2021,Non noto,80-89,<5,7,2021-07-26,2021-07-26,COVID_19_ISS_open_data_2021-07-26_sesso_eta
27/07/2021,F,0-9,7,114598,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,10-19,7,203939,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,20-29,25,255756,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,30-39,96,276177,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,40-49,338,361897,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,50-59,1272,379741,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,60-69,3612,226982,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,70-79,10373,168688,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,80-89,23439,150878,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,>90,16119,66697,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,F,Non noto,<5,54,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,0-9,7,122793,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,10-19,9,222660,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,20-29,43,266611,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,30-39,162,264388,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,40-49,789,329433,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,50-59,3262,365632,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,60-69,9500,245251,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,70-79,21714,173929,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,80-89,27854,104534,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,>90,8514,21358,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,M,Non noto,<5,47,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,20-29,<5,<5,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,30-39,<5,<5,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,40-49,<5,<5,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,50-59,<5,<5,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,60-69,<5,<5,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
27/07/2021,Non noto,80-89,<5,7,2021-07-27,2021-07-27,COVID_19_ISS_open_data_2021-07-27_sesso_eta
28/07/2021,F,0-9,7,114767,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,10-19,7,204573,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,20-29,24,256345,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,30-39,97,276535,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,40-49,337,362291,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,50-59,1274,380083,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,60-69,3618,227136,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,70-79,10378,168787,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,80-89,23458,150954,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,>90,16120,66705,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,F,Non noto,<5,53,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,0-9,7,122982,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,10-19,9,223396,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,20-29,43,267337,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,30-39,162,264766,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,40-49,788,329708,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,50-59,3265,365911,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,60-69,9512,245351,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,70-79,21731,173955,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,80-89,27870,104556,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,>90,8515,21361,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,M,Non noto,<5,47,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,20-29,<5,<5,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,30-39,<5,<5,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,40-49,<5,<5,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,50-59,<5,<5,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,60-69,<5,<5,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
28/07/2021,Non noto,80-89,<5,7,2021-07-28,2021-07-28,COVID_19_ISS_open_data_2021-07-28_sesso_eta
29/07/2021,F,0-9,7,114894,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,10-19,7,205140,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,20-29,24,256834,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,30-39,97,276833,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,40-49,337,362601,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,50-59,1274,380312,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,60-69,3618,227238,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,70-79,10379,168853,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,80-89,23463,150999,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,>90,16128,66712,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,F,Non noto,<5,53,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,0-9,7,123092,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,10-19,9,224005,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,20-29,43,267969,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,30-39,163,265114,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,40-49,789,329975,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,50-59,3265,366149,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,60-69,9514,245476,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,70-79,21733,174011,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,80-89,27870,104586,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,>90,8517,21360,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,M,Non noto,<5,48,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,20-29,<5,<5,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,30-39,<5,<5,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,40-49,<5,<5,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,50-59,<5,<5,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,60-69,<5,<5,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
29/07/2021,Non noto,80-89,<5,7,2021-07-29,2021-07-29,COVID_19_ISS_open_data_2021-07-29_sesso_eta
30/07/2021,F,0-9,7,115065,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,10-19,7,205782,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,20-29,24,257452,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,30-39,98,277196,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,40-49,337,363011,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,50-59,1274,380644,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,60-69,3618,227390,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,70-79,10381,168934,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,80-89,23468,151043,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,>90,16128,66724,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,F,Non noto,<5,53,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,0-9,7,123256,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,10-19,9,224805,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,20-29,43,268861,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,30-39,163,265506,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,40-49,790,330344,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,50-59,3265,366459,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,60-69,9516,245602,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,70-79,21735,174091,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,80-89,27871,104625,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,>90,8519,21364,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,M,Non noto,<5,48,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,20-29,<5,<5,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,30-39,<5,<5,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,40-49,<5,<5,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,50-59,<5,<5,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,60-69,<5,<5,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
30/07/2021,Non noto,80-89,<5,7,2021-07-30,2021-07-30,COVID_19_ISS_open_data_2021-07-30_sesso_eta
31/07/2021,F,0-9,7,115209,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,10-19,7,206352,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,20-29,24,257968,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,30-39,98,277503,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,40-49,337,363334,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,50-59,1274,380924,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,60-69,3618,227535,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,70-79,10383,169000,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,80-89,23473,151090,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,>90,16132,66740,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,F,Non noto,<5,53,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,0-9,7,123420,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,10-19,9,225441,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,20-29,43,269595,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,30-39,163,265883,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,40-49,790,330622,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,50-59,3265,366724,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,60-69,9516,245755,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,70-79,21740,174148,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,80-89,27871,104663,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,>90,8520,21370,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,M,Non noto,<5,49,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,20-29,<5,<5,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,30-39,<5,<5,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,40-49,<5,<5,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,50-59,<5,<5,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,60-69,<5,<5,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
31/07/2021,Non noto,80-89,<5,7,2021-07-31,2021-07-31,COVID_19_ISS_open_data_2021-07-31_sesso_eta
01/08/2021,F,0-9,7,115297,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,10-19,7,206666,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,20-29,24,258305,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,30-39,98,277696,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,40-49,337,363527,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,50-59,1274,381088,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,60-69,3618,227617,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,70-79,10384,169043,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,80-89,23473,151116,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,>90,16132,66754,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,F,Non noto,<5,53,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,0-9,7,123530,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,10-19,9,225850,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,20-29,43,270009,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,30-39,163,266083,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,40-49,790,330816,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,50-59,3265,366884,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,60-69,9516,245855,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
01/08/2021,M,70-79,21741,174202,2021-08-01,2021-08-01,COVID_19_ISS_open_data_2021-08-01_sesso_eta
